HR_TD_Mean,HR_TD_Median,HR_TD_std,HR_TD_Min,HR_TD_Max,HR_TD_AUC,HR_TD_Kurtosis,HR_TD_Skew,HR_TD_Slope_min,HR_TD_Slope_max,HR_TD_Slope_mean,HR_TD_Slope,TEMP_TD_Mean,TEMP_TD_Median,TEMP_TD_std,TEMP_TD_Min,TEMP_TD_Max,TEMP_TD_AUC,TEMP_TD_Kurtosis,TEMP_TD_Skew,TEMP_TD_Slope_min,TEMP_TD_Slope_max,TEMP_TD_Slope_mean,TEMP_TD_Slope,EDA_TD_P_Mean,EDA_TD_P_Median,EDA_TD_P_std,EDA_TD_P_Min,EDA_TD_P_Max,EDA_TD_P_AUC,EDA_TD_P_Kurtosis,EDA_TD_P_Skew,EDA_TD_P_Slope_min,EDA_TD_P_Slope_max,EDA_TD_P_Slope_mean,EDA_TD_P_Slope,EDA_TD_T_Mean,EDA_TD_T_Median,EDA_TD_T_std,EDA_TD_T_Min,EDA_TD_T_Max,EDA_TD_T_AUC,EDA_TD_T_Kurtosis,EDA_TD_T_Skew,EDA_TD_T_Slope_min,EDA_TD_T_Slope_max,EDA_TD_T_Slope_mean,EDA_TD_T_Slope,EDA_TD_P_Peaks,EDA_TD_P_RT,EDA_TD_P_ReT,Puzzler,Time_Index,Phase,Individual
0.9579542045276952,0.2972605054129595,1.7239581334296994,0.581553328431568,1.155418289766597,0.8745145877994297,0.007718732133574884,1.0058535206808032,-1.1962295386823416,1.618987620194799,0.8185042984992614,0.7202777684932852,-1.6672102335630226,-1.7100532109657294,-0.7115962279332985,-1.2763560791412227,-2.0534688956680216,-0.602858353712651,-0.7370788332203652,0.06527706812258925,1.0573841587393757,-0.578939513895548,-0.1622152535451404,-0.363621959990833,-0.33650343268599353,-0.32109644096013557,-0.34898297083841134,0.16673507493786796,-0.34243386477062754,-0.3380075681669355,1.1235250575938376,1.1388316624470034,0.21946397061955458,-0.29627231895328826,0.172262991299285,-0.16938310471371595,-0.6421823863627512,-0.6024270982807132,-0.27397000079801936,-1.8800557693149553,-0.4495159952754339,-0.6329996165053918,-0.0006503917874663484,-1.6368667208136256,0.30160193813105896,-0.24069969421748222,-0.4355937295342511,-0.4210712801298802,-1.3248650584171155,-0.9940045450835762,3.1171926537660917,1.0,-1.5932550136313832,phase1,1
-0.5131932230456254,-0.8907608793104229,-0.08759863765610319,-0.0908753211164543,-0.162063533211532,0.13119201856559354,0.3866570567096658,1.2491191471479073,0.6723066473145826,-0.0765339602273957,0.07696215574011724,0.1358048723715085,-0.6668080570476472,-0.6107332896306154,-0.6436306312471546,-0.5758196864316955,-1.0040620783234735,0.6309251870318109,0.6687120193071584,-1.301038914650224,-0.037427951480710445,-0.2674596074718202,0.2837312643162773,0.2771344960961525,-0.15451066718119785,-0.27652400637535207,-0.07688194659676058,-0.0021900970676431665,-0.1127691665266989,-0.1484054534482358,-0.8355870409479995,0.012495028107670333,0.03868833908475806,0.014629063306002834,0.7164302465376917,0.289630181143212,-0.5675167824520494,-0.5649011814313561,-0.2802282516305168,-1.2249441726567682,-0.4128538860342037,-0.5050921401465958,-1.0508573340263982,0.2831959415430134,0.3399207689436304,-0.28583251012508915,-0.2618930403516949,-0.26270994105021345,0.9064866189169738,-1.1106839303998526,-0.178339802799991,1.0,-1.3035722838802226,phase2,1
0.22192623557166355,0.583038845380785,-0.018676301397964827,-0.5703461842724362,-0.2808423525346086,0.35934725632551495,-0.31137416663775763,-1.2271751722783353,0.5770479397931636,-0.46862332570001614,-0.18024180538236084,-0.1602917761835124,-1.2166876310562147,-0.8305972738976395,1.820535672017764,-1.7539945287158947,-1.1983966741280212,-0.2581397319297934,-0.5372099576727116,-1.0130982996583953,-2.1715881222843136,0.12102547137534085,-1.5008486911310701,-1.6331575518058428,-0.37147706813499115,-0.32637203390461833,-0.39897978889470004,-0.5068201567541067,-0.43051690051010433,-0.3723756548401567,-0.09906496364829431,-1.694809024143423,0.4342452943357039,-0.40134001659695206,0.22176742952751122,0.11885273002855683,-0.5553577339315188,-0.5325208080272756,-0.33027475142907303,-0.9959211060794938,-0.44125193347226943,-0.5361128038337031,-0.47865722726431853,0.12648658582081743,0.34990253532286525,-0.36756134713392563,-0.3341194961741492,-0.31721754545827435,-1.0459460987503544,1.237488699090216,0.6956135558473683,1.0,-1.013889554129062,phase3,1
1.6285851143531753,1.413837305144387,2.020694084480706,1.7743832806732784,2.71431003742298,1.4985402234654142,3.107194329066361,2.325478917305095,-2.705713673252409,-0.5993197808575662,-2.8815363010765926,-2.919581753095353,-1.2321450528696967,-1.3802572345651964,1.2379031567757364,-1.1171432626163285,-0.11012293762257197,-0.5298861578411521,2.253878953723208,1.9639911404853019,-0.954973922382955,2.8309457774800157,2.011377171554892,1.9801107549382961,-0.36890818872079983,-0.3255134460636232,-0.40841461964511017,0.34011570432326427,-0.4455832885474211,-0.3699922727700145,-0.9123622456506306,-0.49219610555776055,0.47232136357590504,-0.4241861385842161,0.2687234979010903,-0.12020954822168657,-0.4712165287602989,-0.4553446709882293,-0.32750171962102803,-0.6397649849978507,-0.39586121379110506,-0.4709037776805454,0.3745702091714767,0.8534143729387369,0.41840147629973384,-0.3911635013194289,-0.2756998329245834,-0.2802034580271121,-0.20918921975007088,1.9193338570322094,-0.2220374707323588,1.0,-0.7242068243779014,phase1,1
-0.8283895094158861,-0.6090650870564256,-0.8321345582341646,-0.7983872045539401,-0.6660709557445879,-0.10319567759356107,0.2674919937919627,-1.150665155984073,0.7382549832909472,-0.46862332570003096,-0.035779282190006825,-0.0057082411938572,-0.4276059704785186,-0.3908693053635912,-0.43198957966530965,-0.2892366166868901,-0.6542598058752931,0.8608946773861139,-1.009871766022335,-0.29834893895032893,0.5009118647464229,-0.8576320617483895,-0.8935131476513668,-0.8705080627973307,-0.20987841925748837,-0.26661303650537665,-0.17402928963771863,-0.29949960405240295,-0.1449475653474186,-0.20488129622908247,-0.25357301107951175,0.32208622096217193,0.010086716519059484,-0.11331125362636264,0.5043084093563891,2.924395696089768,-0.35018996181514495,-0.3634191873756547,-0.2665206060725744,-0.3392798786724135,-0.29017203563792326,-0.2721588965258601,0.1611587638303568,1.4472590082594994,0.15018418012330048,-0.25847147833589396,-0.167379619301047,-0.18967355769629246,1.7432434979172573,-1.055990468532848,-0.5639074610267664,1.0,-0.43452409462674085,phase2,1
1.19640614255247,1.6302123339771688,0.5139959366667621,0.5084632578285221,0.3701939868902565,1.002814617671002,-0.5294862861835394,-0.47029857021595695,0.4671340464992332,0.8560029090048167,0.6216993730085821,0.6181384801860348,-0.11267757642201623,-0.5008012974971066,1.9356838521086845,-0.2892366166868901,0.5506146881128806,-0.2056659321863692,-1.0569702360398419,0.4751053616315917,1.050484645318419,1.2680816855995614,1.3870495335956616,1.4776241512414954,-0.2822654635666646,-0.31184019289257575,-0.27080268492435666,0.8160783448478394,-0.2890034099286538,-0.2853311551714648,-0.41660293529422115,0.29433556464627625,0.3117283671284101,-0.3007304034326,0.34526138156847896,-0.25388369798566657,-0.26545750348677805,-0.2748068693547984,-0.28736046719259284,-0.13299008404333684,-0.2586157551576632,-0.27521087990333026,0.8576999070655194,1.0341014457461224,0.1241415663190526,-0.1867849503052601,-0.3395785192744525,-0.32940085048151097,-0.48810817941683204,-0.8362221944854287,-0.7488371341392382,1.0,-0.14484136487558028,phase3,1
0.27708179445703396,0.4136131152570038,-0.9975848619173716,1.3270720485826364,-0.48501351223589806,-1.7144752151870934,-0.34224094770221825,-0.7174139361300316,-0.016487083994086594,-0.3838472466789084,-0.23619132792324812,-0.2443168251276733,0.30793396112285487,0.3420106421931472,-0.7287369560748743,0.4749849026325927,0.04534473902106757,-2.7155440070625,-0.6016202967339562,-0.2652893284925801,0.5009118647464229,-0.40927289138774947,-0.36028324274621454,-0.5330027510670811,-0.358668686048103,-0.3247533997781815,-0.39198323858668954,0.8160783448478394,-0.3914767214629581,-0.36307078889040295,1.062965776504419,0.9247181647540473,0.49377615729140484,-0.4455946032339718,0.16702418232504518,-0.4974630997814853,-0.19404254672908597,-0.19900883737526975,-0.3185681872776803,0.3925292862441888,-0.2708790225852202,-0.41698206874962124,-0.3730116142707855,0.11782164524536047,0.37825407544236617,-0.3573020609259169,-0.3092104585266752,-0.3082856938593581,-1.0459460987503544,-0.5807650554217622,-0.2815148520847483,1.0,0.14484136487558028,phase1,1
-0.02925757583178027,0.1462062400013963,-1.0287371249797161,0.6254073707933931,-0.5151897528206797,0.4331029370026749,-0.0654419161427975,0.0380699327135565,0.7748929477222437,-1.093846908480701,-0.30947487855639516,-0.21053656812338245,0.6767458468397658,0.6718066185936801,-0.6757534586496158,0.8252530989873536,0.5894816072737956,0.8770525446788918,0.32506004958956486,0.9271187073684067,0.3649905110045887,-0.4571578963463879,0.37711336978058735,0.3954070667564089,-0.30937298310680417,-0.2982460485661963,-0.33123496684047016,0.8160783448478394,-0.35022874543566335,-0.30887350914544015,-0.46583446581957083,0.1556700775163332,0.3099972787678406,-0.21974878152803132,0.2935403343729707,-0.858472463386311,-0.16443945943261723,-0.17357292309434053,-0.30978524968180204,0.4874311547046289,-0.24248225547926572,-0.11185159884355786,-0.005719246705811508,0.5645319659435967,0.35297826273680494,-0.3410875320106409,-0.22281179306125484,-0.24375866604658883,0.34864869958345146,0.13945234084597005,-0.15733130860173658,1.0,0.43452409462674085,phase2,1
0.3690708664072258,0.16457770471361424,0.5515872575640025,-0.1259585550059177,0.13648863427620234,-0.10535193097338867,-0.6974234132116104,0.07932460074025957,-0.309590799444589,2.244211202975484,1.0586808661937708,1.0762907378327744,0.9556248173258445,1.0016025949942131,0.06542355972962975,0.4749849026325927,0.8615500414001528,-0.2921675930885005,1.282230231187998,-1.6498886741247982,-1.2916044676757512,-0.7156566128421975,-1.5317329487204412,-1.2329812723337623,-0.3561173629269857,-0.32159202790958846,-0.3497403881544408,-2.6470761217280057,-0.36562249472867864,-0.3580977963683636,0.3700045347422701,-1.6707540581907883,0.3685907328294074,-0.36358506145928,0.015588177351305417,0.7849927976358448,-0.05618947915325831,-0.0592650534732427,-0.30028960391507437,0.6772299014560603,-0.21027209231240274,-0.1107871808435981,0.2417614159528615,-2.1068593173702883,0.3548641127790732,-0.35441102294154975,-0.20776172650370991,-0.21489244999101367,-0.7670271390835932,1.0571660126923352,-0.33674384905482424,1.0,0.7242068243779014,phase3,1
-1.125842607119732,-0.9224006240925752,-0.7093772034780024,-0.9650325655288872,-0.8028271098841312,-0.9853396116838318,-0.5228089868196589,-0.48562111188052565,0.9727379556513408,-0.9242947504384856,0.11336486336429638,0.016459619299450994,0.8963357272796226,0.9649585976163768,-0.37626318915870466,0.8889382255973146,0.667215445595612,0.3870440137880362,-1.0939934459472864,-0.3851987580879301,-0.6812932233502302,-0.1605246902978582,-0.1641688023935975,-0.13033505950814245,-0.3572109080591922,-0.3255102731001552,-0.39650497567397985,0.7880457254203104,-0.42355603094301864,-0.3582966531867151,-0.3525377011524611,0.11819865417435681,0.47344415996673533,-0.4359460244010265,0.2816477622986397,-0.7577882264384852,0.026279330095579687,-0.007876565491435086,-0.3096920791200805,1.3163891582566198,-0.16867378392709678,0.03015204738798018,-0.9865642664936163,0.2722757604213214,0.37976397571279513,-0.38223259758137246,-0.3860842045846865,-0.37908245972771276,-0.20918921975007088,0.8751094543098579,-0.41958734450993923,1.0,1.013889554129062,phase1,1
